  1,5.0,5.50,45.0,45.0,2,1,1,2,2,4,firm,sand,firm incongruent 
  2,7.0,8.16,45.0,45.0,1,2,2,1,3,4,sand,firm,sand incongruent 
  3,11.0,3.16,45.0,135.0,1,4,2,2,4,3,sand,sand,sand   congruent 
  4,9.0,6.46,45.0,45.0,2,1,1,2,2,1,firm,sand,firm incongruent 
  5,5.0,8.33,45.0,135.0,2,3,1,1,4,3,firm,firm,firm   congruent 
  6,7.0,6.11,135.0,45.0,3,2,1,1,3,4,firm,firm,firm   congruent 
  7,11.0,7.40,45.0,45.0,2,1,1,2,2,3,firm,sand,firm incongruent 
  8,9.0,4.37,45.0,45.0,1,2,2,1,3,1,sand,firm,sand incongruent 
  9,11.0,4.89,45.0,135.0,1,4,2,2,3,4,sand,sand,sand   congruent 
 10,9.0,10.40,45.0,45.0,2,1,1,2,1,3,firm,sand,firm incongruent 
 11,5.0,3.19,135.0,45.0,4,1,2,2,1,3,sand,sand,sand   congruent 
 12,9.0,9.06,45.0,45.0,1,2,2,1,4,1,sand,firm,sand incongruent 
 13,5.0,9.62,45.0,135.0,1,4,2,2,2,1,sand,sand,sand   congruent 
 14,9.0,8.51,135.0,45.0,4,1,2,2,2,4,sand,sand,sand   congruent 
 15,9.0,3.00,135.0,45.0,4,1,2,2,4,1,sand,sand,sand   congruent 
 16,11.0,11.96,135.0,45.0,4,1,2,2,1,3,sand,sand,sand   congruent 
 17,7.0,3.91,45.0,45.0,2,1,1,2,2,1,firm,sand,firm incongruent 
 18,7.0,10.99,45.0,135.0,1,4,2,2,1,4,sand,sand,sand   congruent 
 19,9.0,3.34,135.0,45.0,3,2,1,1,2,3,firm,firm,firm   congruent 
 20,9.0,12.18,45.0,45.0,1,2,2,1,2,3,sand,firm,sand incongruent 
 21,11.0,11.17,135.0,45.0,4,1,2,2,2,3,sand,sand,sand   congruent 
 22,7.0,6.06,45.0,45.0,2,1,1,2,4,2,firm,sand,firm incongruent 
 23,9.0,8.75,45.0,45.0,1,2,2,1,4,3,sand,firm,sand incongruent 
 24,11.0,11.56,45.0,45.0,1,2,2,1,2,4,sand,firm,sand incongruent 
 25,7.0,9.36,135.0,45.0,4,1,2,2,2,3,sand,sand,sand   congruent 
 26,5.0,8.58,45.0,45.0,1,2,2,1,3,4,sand,firm,sand incongruent 
 27,9.0,7.11,45.0,135.0,2,3,1,1,2,4,firm,firm,firm   congruent 
 28,5.0,12.65,45.0,135.0,1,4,2,2,4,2,sand,sand,sand   congruent 
 29,5.0,8.16,45.0,135.0,1,4,2,2,4,2,sand,sand,sand   congruent 
 30,7.0,12.21,45.0,45.0,1,2,2,1,4,2,sand,firm,sand incongruent 
 31,9.0,11.71,45.0,135.0,1,4,2,2,3,2,sand,sand,sand   congruent 
 32,11.0,11.29,135.0,45.0,3,2,1,1,2,4,firm,firm,firm   congruent 
 33,7.0,5.95,45.0,45.0,2,1,1,2,4,1,firm,sand,firm incongruent 
 34,5.0,12.39,45.0,135.0,2,3,1,1,2,4,firm,firm,firm   congruent 
 35,5.0,10.55,45.0,45.0,1,2,2,1,1,4,sand,firm,sand incongruent 
 36,7.0,9.01,135.0,45.0,4,1,2,2,1,2,sand,sand,sand   congruent 
 37,9.0,5.14,135.0,45.0,3,2,1,1,1,2,firm,firm,firm   congruent 
 38,9.0,8.20,45.0,135.0,2,3,1,1,1,2,firm,firm,firm   congruent 
 39,9.0,3.42,135.0,45.0,4,1,2,2,4,2,sand,sand,sand   congruent 
 40,5.0,12.28,45.0,45.0,2,1,1,2,3,4,firm,sand,firm incongruent 
