  1,9.0,11.38,45.0,45.0,1,2,2,1,3,2,sand,firm,sand incongruent 
  2,5.0,10.99,45.0,45.0,2,1,1,2,4,1,firm,sand,firm incongruent 
  3,5.0,5.14,45.0,45.0,2,1,1,2,2,1,firm,sand,firm incongruent 
  4,5.0,9.13,45.0,135.0,1,4,2,2,3,4,sand,sand,sand   congruent 
  5,9.0,9.06,135.0,45.0,3,2,1,1,1,3,firm,firm,firm   congruent 
  6,7.0,8.45,45.0,135.0,2,3,1,1,2,1,firm,firm,firm   congruent 
  7,9.0,7.41,45.0,135.0,1,4,2,2,1,2,sand,sand,sand   congruent 
  8,5.0,9.76,45.0,135.0,1,4,2,2,4,2,sand,sand,sand   congruent 
  9,5.0,9.07,45.0,45.0,1,2,2,1,1,4,sand,firm,sand incongruent 
 10,5.0,8.68,135.0,45.0,4,1,2,2,3,4,sand,sand,sand   congruent 
 11,7.0,3.75,45.0,135.0,2,3,1,1,1,2,firm,firm,firm   congruent 
 12,11.0,4.06,135.0,45.0,4,1,2,2,2,3,sand,sand,sand   congruent 
 13,7.0,7.82,45.0,45.0,1,2,2,1,2,4,sand,firm,sand incongruent 
 14,7.0,11.75,45.0,135.0,1,4,2,2,1,2,sand,sand,sand   congruent 
 15,11.0,3.69,45.0,45.0,1,2,2,1,4,3,sand,firm,sand incongruent 
 16,11.0,9.58,45.0,45.0,1,2,2,1,4,3,sand,firm,sand incongruent 
 17,7.0,10.60,45.0,45.0,1,2,2,1,1,3,sand,firm,sand incongruent 
 18,7.0,12.62,135.0,45.0,3,2,1,1,1,4,firm,firm,firm   congruent 
 19,5.0,9.17,45.0,135.0,2,3,1,1,1,2,firm,firm,firm   congruent 
 20,5.0,7.98,135.0,45.0,4,1,2,2,2,4,sand,sand,sand   congruent 
 21,5.0,3.89,45.0,45.0,1,2,2,1,3,2,sand,firm,sand incongruent 
 22,7.0,3.66,45.0,45.0,2,1,1,2,3,2,firm,sand,firm incongruent 
 23,5.0,3.40,45.0,45.0,2,1,1,2,4,1,firm,sand,firm incongruent 
 24,9.0,9.65,45.0,45.0,2,1,1,2,2,1,firm,sand,firm incongruent 
 25,9.0,4.07,45.0,45.0,1,2,2,1,1,3,sand,firm,sand incongruent 
 26,11.0,4.26,135.0,45.0,3,2,1,1,4,2,firm,firm,firm   congruent 
 27,7.0,3.75,45.0,45.0,1,2,2,1,3,2,sand,firm,sand incongruent 
 28,7.0,5.00,45.0,45.0,1,2,2,1,3,2,sand,firm,sand incongruent 
 29,5.0,12.95,45.0,135.0,2,3,1,1,1,3,firm,firm,firm   congruent 
 30,5.0,11.07,45.0,45.0,1,2,2,1,1,2,sand,firm,sand incongruent 
 31,7.0,12.66,45.0,45.0,2,1,1,2,1,4,firm,sand,firm incongruent 
 32,9.0,9.60,45.0,45.0,1,2,2,1,1,2,sand,firm,sand incongruent 
 33,5.0,5.55,45.0,45.0,2,1,1,2,1,4,firm,sand,firm incongruent 
 34,7.0,7.07,45.0,45.0,1,2,2,1,1,3,sand,firm,sand incongruent 
 35,9.0,4.53,135.0,45.0,4,1,2,2,3,2,sand,sand,sand   congruent 
 36,7.0,6.47,45.0,45.0,2,1,1,2,4,1,firm,sand,firm incongruent 
 37,5.0,4.82,45.0,45.0,2,1,1,2,1,2,firm,sand,firm incongruent 
 38,11.0,3.24,45.0,45.0,2,1,1,2,1,3,firm,sand,firm incongruent 
 39,9.0,9.24,45.0,45.0,1,2,2,1,1,4,sand,firm,sand incongruent 
 40,5.0,5.61,135.0,45.0,4,1,2,2,2,4,sand,sand,sand   congruent 
 41,5.0,6.13,45.0,45.0,1,2,2,1,3,1,sand,firm,sand incongruent 
 42,7.0,3.90,45.0,45.0,1,2,2,1,2,1,sand,firm,sand incongruent 
 43,5.0,12.62,45.0,135.0,1,4,2,2,4,2,sand,sand,sand   congruent 
 44,7.0,10.79,45.0,45.0,1,2,2,1,3,2,sand,firm,sand incongruent 
 45,9.0,10.42,45.0,45.0,2,1,1,2,4,1,firm,sand,firm incongruent 
 46,9.0,11.77,135.0,45.0,4,1,2,2,4,2,sand,sand,sand   congruent 
 47,5.0,8.73,135.0,45.0,3,2,1,1,4,2,firm,firm,firm   congruent 
 48,11.0,4.63,135.0,45.0,4,1,2,2,1,3,sand,sand,sand   congruent 
