  1,9.0,10.42,45.0,45.0,2,1,1,2,4,1,firm,sand,firm incongruent 
  2,7.0,5.00,45.0,45.0,1,2,2,1,3,2,sand,firm,sand incongruent 
  3,9.0,6.49,45.0,135.0,2,3,1,1,3,2,firm,firm,firm   congruent 
  4,7.0,7.07,45.0,45.0,1,2,2,1,1,3,sand,firm,sand incongruent 
  5,5.0,10.99,45.0,45.0,2,1,1,2,4,1,firm,sand,firm incongruent 
  6,7.0,9.07,45.0,135.0,1,4,2,2,2,3,sand,sand,sand   congruent 
  7,11.0,3.91,45.0,45.0,1,2,2,1,1,2,sand,firm,sand incongruent 
  8,7.0,9.45,135.0,45.0,4,1,2,2,1,2,sand,sand,sand   congruent 
  9,5.0,4.60,45.0,45.0,1,2,2,1,2,3,sand,firm,sand incongruent 
 10,9.0,3.92,45.0,45.0,1,2,2,1,4,1,sand,firm,sand incongruent 
 11,5.0,3.30,45.0,135.0,2,3,1,1,3,2,firm,firm,firm   congruent 
 12,9.0,3.37,45.0,135.0,1,4,2,2,4,3,sand,sand,sand   congruent 
 13,11.0,11.11,45.0,45.0,2,1,1,2,3,1,firm,sand,firm incongruent 
 14,7.0,12.66,45.0,45.0,2,1,1,2,1,4,firm,sand,firm incongruent 
 15,9.0,9.06,135.0,45.0,3,2,1,1,1,3,firm,firm,firm   congruent 
 16,9.0,12.93,45.0,45.0,2,1,1,2,4,2,firm,sand,firm incongruent 
 17,9.0,11.97,45.0,45.0,2,1,1,2,2,4,firm,sand,firm incongruent 
 18,5.0,12.26,45.0,45.0,1,2,2,1,4,2,sand,firm,sand incongruent 
 19,11.0,7.05,45.0,45.0,2,1,1,2,2,3,firm,sand,firm incongruent 
 20,11.0,3.17,45.0,135.0,2,3,1,1,1,2,firm,firm,firm   congruent 
 21,11.0,4.39,45.0,45.0,2,1,1,2,4,3,firm,sand,firm incongruent 
 22,9.0,10.34,45.0,45.0,2,1,1,2,4,3,firm,sand,firm incongruent 
 23,5.0,9.67,135.0,45.0,3,2,1,1,4,1,firm,firm,firm   congruent 
 24,7.0,10.33,135.0,45.0,3,2,1,1,1,4,firm,firm,firm   congruent 
 25,7.0,3.53,45.0,135.0,1,4,2,2,1,4,sand,sand,sand   congruent 
 26,7.0,7.82,45.0,45.0,1,2,2,1,2,4,sand,firm,sand incongruent 
 27,11.0,10.40,45.0,135.0,2,3,1,1,1,2,firm,firm,firm   congruent 
 28,9.0,4.53,135.0,45.0,4,1,2,2,3,2,sand,sand,sand   congruent 
 29,7.0,9.50,45.0,45.0,2,1,1,2,1,4,firm,sand,firm incongruent 
 30,11.0,3.73,45.0,45.0,1,2,2,1,4,2,sand,firm,sand incongruent 
 31,5.0,7.98,135.0,45.0,4,1,2,2,2,4,sand,sand,sand   congruent 
 32,9.0,9.60,45.0,45.0,1,2,2,1,1,2,sand,firm,sand incongruent 
