  1,7.0,5.00,45.0,45.0,1,2,2,1,3,2,sand,firm,sand incongruent 
  2,5.0,12.59,45.0,45.0,2,1,1,2,2,1,firm,sand,firm incongruent 
  3,5.0,5.55,45.0,45.0,2,1,1,2,1,4,firm,sand,firm incongruent 
  4,5.0,8.73,135.0,45.0,3,2,1,1,4,2,firm,firm,firm   congruent 
  5,11.0,12.35,45.0,45.0,2,1,1,2,2,1,firm,sand,firm incongruent 
  6,11.0,9.82,135.0,45.0,3,2,1,1,2,1,firm,firm,firm   congruent 
  7,9.0,9.60,45.0,45.0,1,2,2,1,1,2,sand,firm,sand incongruent 
  8,7.0,7.07,45.0,45.0,1,2,2,1,1,3,sand,firm,sand incongruent 
  9,11.0,7.05,45.0,45.0,2,1,1,2,2,3,firm,sand,firm incongruent 
 10,11.0,3.58,45.0,135.0,1,4,2,2,1,3,sand,sand,sand   congruent 
 11,9.0,9.06,135.0,45.0,3,2,1,1,1,3,firm,firm,firm   congruent 
 12,9.0,7.41,45.0,135.0,1,4,2,2,1,2,sand,sand,sand   congruent 
 13,5.0,3.29,45.0,135.0,2,3,1,1,2,1,firm,firm,firm   congruent 
 14,11.0,10.70,45.0,45.0,2,1,1,2,2,4,firm,sand,firm incongruent 
 15,11.0,4.39,45.0,45.0,2,1,1,2,4,3,firm,sand,firm incongruent 
 16,11.0,3.73,45.0,45.0,1,2,2,1,4,2,sand,firm,sand incongruent 
 17,11.0,8.31,45.0,45.0,2,1,1,2,1,3,firm,sand,firm incongruent 
 18,5.0,5.14,45.0,45.0,2,1,1,2,2,1,firm,sand,firm incongruent 
 19,5.0,9.07,45.0,45.0,1,2,2,1,1,4,sand,firm,sand incongruent 
 20,9.0,8.77,135.0,45.0,3,2,1,1,1,2,firm,firm,firm   congruent 
 21,5.0,6.13,45.0,45.0,1,2,2,1,3,1,sand,firm,sand incongruent 
 22,5.0,4.60,45.0,45.0,1,2,2,1,2,3,sand,firm,sand incongruent 
 23,9.0,7.36,45.0,45.0,2,1,1,2,4,3,firm,sand,firm incongruent 
 24,11.0,8.28,45.0,135.0,1,4,2,2,4,2,sand,sand,sand   congruent 
 25,7.0,4.48,45.0,135.0,2,3,1,1,1,2,firm,firm,firm   congruent 
 26,11.0,11.82,45.0,135.0,1,4,2,2,2,1,sand,sand,sand   congruent 
 27,5.0,3.30,45.0,135.0,2,3,1,1,3,2,firm,firm,firm   congruent 
 28,7.0,4.50,45.0,135.0,2,3,1,1,3,1,firm,firm,firm   congruent 
 29,7.0,3.90,45.0,45.0,1,2,2,1,2,1,sand,firm,sand incongruent 
 30,5.0,8.68,135.0,45.0,4,1,2,2,3,4,sand,sand,sand   congruent 
 31,7.0,11.27,135.0,45.0,3,2,1,1,1,2,firm,firm,firm   congruent 
 32,11.0,4.63,135.0,45.0,4,1,2,2,1,3,sand,sand,sand   congruent 
 33,5.0,3.40,45.0,45.0,2,1,1,2,4,1,firm,sand,firm incongruent 
 34,7.0,9.50,45.0,45.0,2,1,1,2,1,4,firm,sand,firm incongruent 
 35,11.0,12.43,135.0,45.0,4,1,2,2,1,4,sand,sand,sand   congruent 
 36,7.0,3.75,45.0,45.0,1,2,2,1,3,2,sand,firm,sand incongruent 
 37,11.0,12.49,45.0,135.0,1,4,2,2,4,1,sand,sand,sand   congruent 
 38,9.0,6.49,45.0,135.0,2,3,1,1,3,2,firm,firm,firm   congruent 
 39,5.0,10.12,45.0,45.0,2,1,1,2,1,2,firm,sand,firm incongruent 
 40,7.0,4.21,135.0,45.0,4,1,2,2,1,3,sand,sand,sand   congruent 
 41,7.0,11.59,45.0,45.0,1,2,2,1,3,1,sand,firm,sand incongruent 
 42,11.0,9.08,45.0,45.0,1,2,2,1,2,4,sand,firm,sand incongruent 
 43,7.0,7.82,45.0,45.0,1,2,2,1,2,4,sand,firm,sand incongruent 
 44,5.0,11.07,45.0,45.0,1,2,2,1,1,2,sand,firm,sand incongruent 
 45,5.0,3.89,45.0,45.0,1,2,2,1,3,2,sand,firm,sand incongruent 
 46,9.0,3.37,45.0,135.0,1,4,2,2,4,3,sand,sand,sand   congruent 
 47,9.0,6.73,45.0,135.0,1,4,2,2,2,1,sand,sand,sand   congruent 
 48,11.0,11.11,45.0,45.0,2,1,1,2,3,1,firm,sand,firm incongruent 
 49,7.0,9.45,135.0,45.0,4,1,2,2,1,2,sand,sand,sand   congruent 
 50,7.0,3.75,45.0,135.0,2,3,1,1,1,2,firm,firm,firm   congruent 
