 63,5.0,9.07,45.0,45.0,1,2,2,1,1,4,sand,firm,sand incongruent 
 64,11.0,3.58,45.0,135.0,1,4,2,2,1,3,sand,sand,sand   congruent 
 65,9.0,9.06,135.0,45.0,3,2,1,1,1,3,firm,firm,firm   congruent 
 66,9.0,9.22,135.0,45.0,3,2,1,1,4,3,firm,firm,firm   congruent 
 67,9.0,9.60,45.0,45.0,1,2,2,1,1,2,sand,firm,sand incongruent 
 68,7.0,12.34,45.0,45.0,2,1,1,2,4,3,firm,sand,firm incongruent 
 69,11.0,11.11,45.0,45.0,2,1,1,2,3,1,firm,sand,firm incongruent 
 70,9.0,7.85,45.0,135.0,2,3,1,1,3,2,firm,firm,firm   congruent 
 71,5.0,11.07,45.0,45.0,1,2,2,1,1,2,sand,firm,sand incongruent 
 72,11.0,10.70,45.0,45.0,2,1,1,2,2,4,firm,sand,firm incongruent 
 73,11.0,4.26,135.0,45.0,3,2,1,1,4,2,firm,firm,firm   congruent 
 74,5.0,12.26,45.0,45.0,1,2,2,1,4,2,sand,firm,sand incongruent 
 75,9.0,4.53,135.0,45.0,4,1,2,2,3,2,sand,sand,sand   congruent 
 76,9.0,12.83,45.0,135.0,2,3,1,1,1,3,firm,firm,firm   congruent 
 77,11.0,5.41,135.0,45.0,3,2,1,1,4,2,firm,firm,firm   congruent 
 78,7.0,7.07,45.0,45.0,1,2,2,1,1,3,sand,firm,sand incongruent 
 79,9.0,3.37,45.0,135.0,1,4,2,2,4,3,sand,sand,sand   congruent 
 80,7.0,7.82,45.0,45.0,1,2,2,1,2,4,sand,firm,sand incongruent 
 81,7.0,11.27,135.0,45.0,3,2,1,1,1,2,firm,firm,firm   congruent 
 82,5.0,12.59,45.0,45.0,2,1,1,2,2,1,firm,sand,firm incongruent 
 83,11.0,5.18,135.0,45.0,4,1,2,2,2,1,sand,sand,sand   congruent 
 84,11.0,3.56,45.0,45.0,1,2,2,1,1,3,sand,firm,sand incongruent 
 85,11.0,4.06,135.0,45.0,4,1,2,2,2,3,sand,sand,sand   congruent 
 86,11.0,8.31,45.0,45.0,2,1,1,2,1,3,firm,sand,firm incongruent 
 87,5.0,4.60,45.0,45.0,1,2,2,1,2,3,sand,firm,sand incongruent 
 88,11.0,4.39,45.0,45.0,2,1,1,2,4,3,firm,sand,firm incongruent 
 89,5.0,10.12,45.0,45.0,2,1,1,2,1,2,firm,sand,firm incongruent 
 90,7.0,10.60,45.0,45.0,1,2,2,1,1,3,sand,firm,sand incongruent 
 91,11.0,3.91,45.0,45.0,1,2,2,1,1,2,sand,firm,sand incongruent 
 92,11.0,12.35,45.0,45.0,2,1,1,2,2,1,firm,sand,firm incongruent 
 93,11.0,9.08,45.0,45.0,1,2,2,1,2,4,sand,firm,sand incongruent 
 94,9.0,12.12,45.0,135.0,2,3,1,1,4,2,firm,firm,firm   congruent 
 95,7.0,4.50,45.0,135.0,2,3,1,1,3,1,firm,firm,firm   congruent 
 96,7.0,7.21,45.0,45.0,2,1,1,2,3,4,firm,sand,firm incongruent 
 97,9.0,10.67,45.0,45.0,1,2,2,1,3,4,sand,firm,sand incongruent 
 98,9.0,9.65,45.0,45.0,2,1,1,2,2,1,firm,sand,firm incongruent 
 99,5.0,5.55,45.0,45.0,2,1,1,2,1,4,firm,sand,firm incongruent 
100,5.0,4.82,45.0,45.0,2,1,1,2,1,2,firm,sand,firm incongruent 
101,5.0,12.62,45.0,135.0,1,4,2,2,4,2,sand,sand,sand   congruent 
102,5.0,3.29,45.0,135.0,2,3,1,1,2,1,firm,firm,firm   congruent 
103,5.0,8.68,135.0,45.0,4,1,2,2,3,4,sand,sand,sand   congruent 
104,7.0,10.79,45.0,45.0,1,2,2,1,3,2,sand,firm,sand incongruent 
105,7.0,3.66,45.0,45.0,2,1,1,2,3,2,firm,sand,firm incongruent 
106,9.0,12.93,45.0,45.0,2,1,1,2,4,2,firm,sand,firm incongruent 
107,7.0,5.67,45.0,135.0,1,4,2,2,4,1,sand,sand,sand   congruent 
108,11.0,9.58,45.0,45.0,1,2,2,1,4,3,sand,firm,sand incongruent 
109,9.0,9.24,45.0,45.0,1,2,2,1,1,4,sand,firm,sand incongruent 
110,5.0,6.09,45.0,45.0,2,1,1,2,3,4,firm,sand,firm incongruent 
111,11.0,3.24,45.0,45.0,2,1,1,2,1,3,firm,sand,firm incongruent 
112,7.0,9.07,45.0,135.0,1,4,2,2,2,3,sand,sand,sand   congruent 
113,9.0,10.34,45.0,45.0,2,1,1,2,4,3,firm,sand,firm incongruent 
114,5.0,9.76,45.0,135.0,1,4,2,2,4,2,sand,sand,sand   congruent 
115,7.0,8.45,45.0,135.0,2,3,1,1,2,1,firm,firm,firm   congruent 
116,7.0,3.53,45.0,135.0,1,4,2,2,1,4,sand,sand,sand   congruent 
117,5.0,5.46,135.0,45.0,4,1,2,2,2,3,sand,sand,sand   congruent 
118,11.0,12.43,135.0,45.0,4,1,2,2,1,4,sand,sand,sand   congruent 
119,11.0,11.82,45.0,135.0,1,4,2,2,2,1,sand,sand,sand   congruent 
120,7.0,6.47,45.0,45.0,2,1,1,2,4,1,firm,sand,firm incongruent 
121,11.0,7.46,135.0,45.0,3,2,1,1,4,3,firm,firm,firm   congruent 
122,11.0,9.82,135.0,45.0,3,2,1,1,2,1,firm,firm,firm   congruent 
123,9.0,8.19,135.0,45.0,3,2,1,1,1,4,firm,firm,firm   congruent 
124,5.0,3.89,45.0,45.0,1,2,2,1,3,2,sand,firm,sand incongruent 
125,7.0,8.97,45.0,45.0,2,1,1,2,1,3,firm,sand,firm incongruent 
126,11.0,8.28,45.0,135.0,1,4,2,2,4,2,sand,sand,sand   congruent 
127,5.0,12.95,45.0,135.0,2,3,1,1,1,3,firm,firm,firm   congruent 
128,9.0,7.41,45.0,135.0,1,4,2,2,1,2,sand,sand,sand   congruent 
